"Year","sublime_raw_freq","sublime_raw_prob","sublime_smoothed_avg_3","sublime_smoothed_avg_5","sublime_smoothed_avg_7","sublime_smoothed_avg_9","sublime_smoothed_avg_11","grotesque_raw_freq","grotesque_raw_prob","grotesque_smoothed_avg_3","grotesque_smoothed_avg_5","grotesque_smoothed_avg_7","grotesque_smoothed_avg_9","grotesque_smoothed_avg_11","beautiful_raw_freq","beautiful_raw_prob","beautiful_smoothed_avg_3","beautiful_smoothed_avg_5","beautiful_smoothed_avg_7","beautiful_smoothed_avg_9","beautiful_smoothed_avg_11","picturesque_raw_freq","picturesque_raw_prob","picturesque_smoothed_avg_3","picturesque_smoothed_avg_5","picturesque_smoothed_avg_7","picturesque_smoothed_avg_9","picturesque_smoothed_avg_11","arabesque_raw_freq","arabesque_raw_prob","arabesque_smoothed_avg_3","arabesque_smoothed_avg_5","arabesque_smoothed_avg_7","arabesque_smoothed_avg_9","arabesque_smoothed_avg_11","aesthetic_raw_freq","aesthetic_raw_prob","aesthetic_smoothed_avg_3","aesthetic_smoothed_avg_5","aesthetic_smoothed_avg_7","aesthetic_smoothed_avg_9","aesthetic_smoothed_avg_11"
1711,313,15.3443753353825,16.1200319483102,20.1125930843261,18.2717951389155,17.1960199512986,16.8229427089775,0,0,0.499236759414903,0.435111631862491,0.436960578803745,0.386132669782961,0.341293063056233,2783,136.4325768638,149.590725554059,160.665741028635,161.600993019278,149.667655941213,144.974802901981,0,0,0,0,0,0.00584551732777202,0.00478269599544984,1,0.0490235633718289,0.0375890103668716,0.0225534062201229,0.0501664254038256,0.0495718803713299,0.0405588112129063,0,0,0.196498823266797,0.117899293960078,0.0842137814000558,0.065499607755599,0.0566447906337233
1712,555,17.6888122947381,23.7068165150928,20.6435965345346,18.4761394453763,17.1759447810405,16.6992297577405,10,0.318717338643929,0.281594830722737,0.517815879022906,0.432257994171938,0.393916361243908,0.36112066682289,4806,153.175552952272,168.01103386419,168.272296777282,156.382836999502,153.862089628796,149.60670038056,0,0,0,0,0,0,0.00478269599544984,2,0.0637434677287858,0.0375890103668716,0.0225534062201229,0.0296784252308292,0.0495718803713299,0.045932555648938,0,0,0,0.117899293960078,0.0842137814000558,0.0692325218856618,0.0566447906337233
1713,362,38.087261915158,24.1822330408268,19.9780920482564,18.5569885328042,17.5844804323435,15.8433573637051,5,0.526067153524282,0.470028818504583,0.339006458411864,0.439371799240499,0.391437696245411,0.356555557053358,2038,214.424971776497,181.921620058835,159.076851089181,156.416191344376,154.816073301307,147.65489880009,0,0,0,0,0,0,0,0,0,0.0212478225762619,0.0415497953231609,0.0296784252308292,0.0296511294902393,0.045932555648938,0,0,0,0,0.0890132424244223,0.0692325218856618,0.0566447906337233
1714,356,16.7706249125843,22.2857575370538,19.8455272358873,18.4025440021056,16.62137196678,15.162581765268,12,0.565301963345538,0.458771651138463,0.379321931016543,0.313166514152065,0.383607385675028,0.339834504441171,3782,178.164335447735,168.592041876611,159.863343140146,156.292722308736,148.262046616939,139.633175001313,0,0,0,0,0,0,0,0,0,0.0316606485050633,0.0317450826487952,0.0381228807731648,0.0296511294902393,0.0242600150374685,0,0,0,0.00671924543411315,0.00479946102436653,0.0692325218856618,0.0566447906337233
1715,379,11.999385783419,14.4838539898468,19.1569240769237,16.9887234501183,15.260653726844,14.6922240536312,9,0.28494583654557,0.350608387638167,0.374689652084106,0.324781933067782,0.267489542412071,0.347013788056954,3575,113.186818405601,143.905396990653,160.888185269016,148.394542263221,137.40770238487,137.802258992256,0,0,0,0,0,0,0,3,0.09498194551519,0.0316606485050633,0.0308186268623078,0.0311195145771893,0.0296511294902393,0.0242600150374685,0,0,0.0111987423901886,0.00671924543411315,0.00479946102436653,0.00373291413006286,0.0618891735272931
1716,437,14.6815512735372,13.6422445189588,12.6289979881864,14.9018137016394,14.54924233775,16.2001760282593,6,0.201577363023394,0.260693047850236,0.285737807861253,0.298384077580673,0.293128747669524,0.319901156432566,4178,140.365037118624,137.283873040283,134.232254222756,135.29445594968,135.580913911657,144.315468814633,0,0,0,0,0,0,0,0,0,0.0513643781038463,0.0308186268623078,0.0220133049016484,0.0242040668933694,0.0289699294317601,1,0.0335962271705657,0.0111987423901886,0.00671924543411315,0.00479946102436653,0.0101427154444259,0.0130084997579128
1717,241,14.2457964999201,11.4583264149762,9.89096181674666,10.7381581185506,16.1298609645257,16.2417461370035,5,0.295555943981745,0.192813746471719,0.199463885238979,0.256196319551072,0.355577264679367,0.349449689935212,2678,158.299763596623,126.603372420148,110.894376884705,121.803957210877,144.206891904988,144.450177343145,0,0,0,0,0,0,0,1,0.059111188796349,0.019703729598783,0.0308186268623078,0.0220133049016484,0.0228780214054162,0.0290591700836791,0,0,0.0111987423901886,0.00671924543411315,0.0130406341428334,0.0158992774818934,0.0130084997579128
1718,67,5.44763147147112,7.59129067559236,9.27941922677016,12.9015516932842,13.6536814774602,16.3241617959282,1,0.0813079324100167,0.17026540887531,0.188625287393279,0.301260895034926,0.333240233013236,0.358041819842148,998,81.1453165451967,100.306676299767,112.255309324561,129.32467427438,135.705714005091,144.109149399436,0,0,0,0,0,0,0,0,0,0.019703729598783,0.0118222377592698,0.0294145989498208,0.0284341559101872,0.0232643093810622,0,0,0,0.0182568877999667,0.0204419281910058,0.0158992774818934,0.0130084997579128
1719,23,3.08044405538585,5.82324945346449,12.7259849592066,13.4447318001627,13.8564325474965,14.8900778200061,1,0.133932350234167,0.148664376653752,0.324460613135104,0.306987756746859,0.316343433488201,0.359581113202402,459,61.4749487574828,87.5372486358522,130.344172879287,132.857181741783,132.512370685507,140.053307906329,0,0,0,0,0,0,0.0359007854867485,0,0,0,0.0221840494267112,0.0229893510966421,0.0284341559101872,0.0277519075669058,0,0,0.0192294039430893,0.0218994540332949,0.0204419281910058,0.0158992774818934,0.0130084997579128
1720,155,8.94167283353651,14.6454989415473,13.0371549655363,14.0038508386446,15.0023161471181,14.646913595872,4,0.230752847317071,0.415146396427919,0.330356198044575,0.33722395740355,0.345016049481701,0.33307231767692,2080,119.991480604877,137.425261418206,126.267094295448,134.151354377905,138.803914790698,136.100415134209,0,0,0,0,0,0.043878737817137,0.0447873183622431,0,0,0.0172696861124023,0.0203628537760291,0.0229893510966421,0.0233654486356415,0.0295292141420047,1,0.0576882118292678,0.0364990900554916,0.0218994540332949,0.0156424671666392,0.0158992774818934,0.0130084997579128
1721,616,31.9143799357195,18.8858997669415,15.6667055798241,15.1562139358009,14.9372347219595,14.7413259109873,17,0.880753991732518,0.47884690252623,0.396740765086617,0.372573019761453,0.35303025498635,0.352201037046249,4455,230.809354892257,162.905068724853,139.922880100703,135.79577605729,138.17252343912,137.411175888161,0,0,0,0,0.0564155200506047,0.0547400557760749,0.0465886338153638,1,0.0518090583372069,0.0339380896267152,0.0203628537760291,0.0215968355606321,0.0255377122274291,0.0244971227286834,1,0.0518090583372069,0.0364990900554916,0.0218994540332949,0.0156424671666392,0.0121663633518305,0.0130084997579128
1722,632,15.8016465315686,22.1038036700661,19.5130844047498,16.3916692180349,14.8030263608226,14.8747644227805,13,0.325033868529101,0.539672875960616,0.478554171137198,0.400058345497913,0.375230900055955,0.376031720849824,5516,137.914370677425,172.715990380385,161.590033419671,143.443947258608,134.762014894947,136.648653289675,0,0,0,0.0789817280708466,0.0703800717120963,0.0569416635521113,0.0465886338153638,2,0.0500052105429386,0.0339380896267152,0.0302355697848849,0.0243897458929304,0.0233730179132409,0.0281628530438037,0,0,0.0172696861124023,0.0218994540332949,0.0156424671666392,0.0121663633518305,0.00995429728786134
1723,675,18.5953845429103,18.903123084831,20.5439135274644,17.814165960078,15.9921089643549,15.1059898710892,15,0.413230767620229,0.427088005545467,0.487144644186831,0.451691116837059,0.417720561439589,0.411912850122311,5424,149.424245571475,152.38311053374,164.52824028958,152.891124107406,140.410011782734,136.505673137465,0,0,0.131636213451411,0.0985321003969349,0.073210710281286,0.0569416635521113,0.0465886338153638,0,0,0.0331229301957392,0.0341456442501026,0.0300510230313097,0.0278533549650546,0.0301714440727891,0,0,0,0.0103618116674414,0.0156424671666392,0.0121663633518305,0.00995429728786134
1724,452,22.3123381800142,18.3345137233447,16.768621790258,18.8438376843246,17.5153125616804,16.3417735587333,11,0.54299938048707,0.409978453557512,0.410066195761965,0.484971407915009,0.479533452077915,0.494876811480537,3440,169.81071535232,151.305825292739,143.887406650942,154.603382383178,150.993571023271,147.608922435098,8,0.394908640354233,0.164220167328225,0.1024949943938,0.073210710281286,0.0569416635521113,0.0465886338153638,1,0.0493635800442791,0.0229713174567891,0.0317096205763922,0.0358114563836416,0.0368762094222978,0.0396825589756647,0,0,0,0,0.00740129404817242,0.0121663633518305,0.00995429728786134
1725,721,14.0958184471096,16.4820259589371,16.8381674645968,16.6831086122669,18.6374880285716,17.7869792887727,14,0.273705212565235,0.437355447553498,0.437802399028689,0.457756318521664,0.564328858748296,0.551640280418539,6889,134.682514954422,144.032805668604,142.699990222513,144.020186244614,160.247968602635,152.818987878463,5,0.0977518616304412,0.170824990656334,0.1024949943938,0.073210710281286,0.0569416635521113,0.0483563039984691,1,0.0195503723260882,0.0361809641130075,0.0297731851610692,0.0400109752090676,0.0485009054147013,0.04145022915877,0,0,0,0,0,0.00575656203746744,0.00995429728786134
1726,658,13.0379212496875,14.4277048666866,16.4769458422778,17.1459093985509,17.2000799341382,19.8720513485046,25,0.495361749608189,0.410927282345381,0.493205918700463,0.553310266924721,0.550726249506037,0.630377205901814,6440,127.605186699069,131.421663396256,144.16053749268,153.358284550577,147.800892351773,159.940291726557,1,0.0198144699843275,0.0391887772049229,0.1024949943938,0.073210710281286,0.0591021493314623,0.0483563039984691,2,0.0396289399686551,0.0331674485870223,0.0460143231841069,0.0478134114074523,0.0449048291565848,0.04145022915877,0,0,0,0,0,0,0.00470991439429154
1727,801,16.1493749032625,15.3255241947551,15.8227286133864,17.2005269046807,18.9862820406958,18.3164190222869,23,0.463714884862719,0.549775000150004,0.583388344073149,0.602610229915001,0.636484600517593,0.573448574199727,6546,131.977288535276,138.76981905222,150.854606186048,148.981344988151,154.513275935827,149.918821889169,0,0,0.00660482332810918,0.0235132663229538,0.0759884777118801,0.0591021493314623,0.0501362973062283,2,0.0403230334663234,0.0537192211833891,0.0570660599615774,0.0505911788380464,0.0393486946518138,0.0367403147644785,0,0,0,0,0,0,0
1728,827,16.7892764313153,17.3266344567116,16.7991063411282,18.566973663334,18.5648420189641,17.6456567312298,34,0.690248365979103,0.715958252730774,0.68031340327054,0.681733036650148,0.618852186671963,0.579106984604877,7720,156.726981922314,163.995109758917,147.675236922063,153.054931785521,151.307602725773,149.113865884858,0,0,0,0.00785176839969725,0.0195729576612754,0.0612776967076124,0.0501362973062283,4,0.0812056901151886,0.0753836625043812,0.0570448598991915,0.0435392388317208,0.0393486946518138,0.0585995944641487,0,0,0,0,0,0,0
1729,364,19.0412520355569,18.269411850897,20.5670151893081,18.6679173633648,17.0216112578448,17.7165683652629,19,0.993911507350499,0.814163460627264,0.800612858875522,0.678995012427909,0.601549631394038,0.587893212709436,3886,203.28105881916,159.597903125323,161.819364169031,151.039313460745,146.779729312182,148.756474759562,0,0,0.0064814573380529,0.00388887440283174,0.00840553834054814,0.0173989588904754,0.0521516304159927,2,0.104622263931631,0.0684241086869929,0.0491190719054604,0.0407463284994225,0.0661368843401507,0.0626302606836774,0,0,0,0,0,0,0
1730,976,18.9777070858189,23.2988082039876,20.2976250781206,18.0086802319723,17.6082328211964,16.8309004271624,39,0.758330508552189,0.949700347845263,0.75877769050489,0.66355424576756,0.627791194083499,0.551721279902108,6109,118.785668634495,173.464183462522,159.538543798174,151.247123165164,147.980888005382,146.459666604167,1,0.0194443720141587,0.0064814573380529,0.00780485967990189,0.00557489977135849,0.00900082584347167,0.0244956244523383,1,0.0194443720141587,0.0413555453152634,0.0410544652121958,0.0765789495380876,0.0688909905722316,0.0630895302116903,0,0,0,0,0,0,0
1731,465,31.877465490587,21.8858656412437,18.6244220578456,18.4695427482597,17.5562405557766,17.4283014552307,16,1.0968590276331,0.703242859731617,0.698183293906219,0.670149158897226,0.588874124083307,0.573448340282479,2893,198.32582293391,145.894892749799,154.005118339711,153.177930973441,149.863181221372,148.11503194727,0,0,0.0130080994665032,0.00780485967990189,0.00874185180098822,0.0168761708178836,0.0236451868236982,0,0,0.0064814573380529,0.0829047846370202,0.0771524202450151,0.0705339466704278,0.0645266617353332,0,0,0,0,0,0,0
1732,756,14.8024243473252,18.3677170559507,18.6912541541891,17.8667876667731,18.0582244282875,18.8659747605369,13,0.25453904300956,0.57955815120947,0.601376847790197,0.592271980843991,0.594317234292929,0.653728843296024,6158,120.57318668099,149.319621414967,142.447495214523,151.437765790679,152.186986242847,156.08505492324,1,0.0195799263853508,0.00652664212845026,0.0122385925213835,0.0216979339087075,0.0266980650084837,0.0261650227271831,0,0,0.096819095746437,0.0708477975336572,0.0733252566360483,0.0699823672948541,0.0738874848989086,0,0,0,0,0,0,0
1733,87,8.42326132994002,14.2003660648466,17.4097109092072,18.0990701982451,19.3985634479253,18.7136465656119,4,0.387276382985748,0.383898234255231,0.47873237000105,0.523527890758109,0.670783780601605,0.654713823238721,1333,129.059854630001,131.708661501403,147.59952661622,144.239262206308,158.692370410894,158.431461725239,0,0,0.0139161968642529,0.0264882330693588,0.0343260835823361,0.0319794722221127,0.0261650227271831,3,0.290457287239311,0.111598205218042,0.0778420321013096,0.063430478800981,0.0768037344784981,0.0702217545837883,0,0,0,0,0,0,0
1734,874,19.3754125172747,13.4562215693746,15.1676637622619,19.5097302728503,18.891064861651,18.9684754949819,23,0.509879276770386,0.34742125978753,0.361901139824294,0.612116001358822,0.613076909144037,0.658511566016754,6563,145.492943193219,139.6995411554,138.512668775149,158.02351517777,153.637559804017,156.330447507038,1,0.0221686642074081,0.0376204129871477,0.0441676426124388,0.0383386968549794,0.0319794722221127,0.0300795870936937,2,0.0443373284148161,0.129736720168849,0.0849137959185416,0.081023853480099,0.0651790384860946,0.0667539834852817,0,0,0,0,0,0,0
1735,693,12.5699908609092,17.5375443780148,17.977644414408,17.0234873112076,18.9593634803806,19.0323979812975,8,0.145108119606456,0.389230091042055,0.586682787773819,0.523214663730149,0.610153912253512,0.642649755805874,7969,144.545825642981,147.643434188252,157.453119325898,152.232363809678,155.285355013751,150.971898740011,5,0.0906925747540349,0.0670860955589478,0.049758190319901,0.0383386968549794,0.0346034540018302,0.0318532485547993,3,0.054415544852421,0.0447038974511324,0.113433394872139,0.081023853480099,0.0678030202658121,0.0661111758879345,0,0,0,0,0,0,0
1736,1169,20.6672297558606,20.6965160749418,19.1877451002376,17.7077687836447,17.6112450242074,18.7414234230256,29,0.512702876749322,0.678752759704321,0.604137444023147,0.591426734234136,0.57932864196437,0.648847078874022,8648,152.891533728557,170.904266268757,163.198701071352,154.095597929838,149.286599396857,153.023205986319,5,0.0883970477154004,0.0755407624640323,0.049758190319901,0.0416930228044458,0.0367712624542927,0.0334249766032165,2,0.0353588190861602,0.0774574529021885,0.0553419374242764,0.0871753117703298,0.0786420625281245,0.0743617003993966,0,0,0,0,0,0,0
1737,607,28.8523276080555,21.3311073743346,19.2311415276597,19.3250742200859,17.7195297572633,16.9265855400595,29,1.37844728275718,0.788566607912964,0.648566295976563,0.653163193097717,0.642879977441287,0.5765532173929,4529,215.275439434734,175.318245506853,160.823277537129,156.278050465817,151.595139581623,146.373132883819,1,0.0475326649226615,0.0453099042126873,0.0539364990847425,0.044480205100469,0.0386772018055589,0.0334249766032165,3,0.142597994767985,0.0593189379513816,0.0550865133476363,0.0596173250734013,0.0908865227103736,0.0743617003993966,0,0,0,0,0,0,0
1738,122,14.4737647590877,20.9728290071762,20.6660232324835,18.8110134240221,18.1074172514877,16.766070731563,4,0.474549664232385,0.861673494509013,0.783430991061436,0.698394876745064,0.633363329480733,0.611392361217588,1330,157.787763357268,168.893009438035,160.781516884904,155.686208344483,151.16349115678,147.493746377258,0,0,0.0301976243180924,0.039700039348368,0.0465608788632318,0.0386772018055589,0.0333502496726796,0,0,0.0618860675998668,0.0637136804493145,0.0690262983913193,0.0586134907948946,0.0760669667766188,0,0,0,0,0,0,0
1739,455,19.5923946543852,17.9368529328337,19.687974670277,18.7173359836008,17.4031226888865,17.6776201531242,17,0.732023536537469,0.675334931933558,0.846190628171934,0.720754652707108,0.647573368181926,0.635541940138819,3103,133.615825522104,145.24687042041,158.473219807969,152.918950224974,149.764268036291,149.104761597259,1,0.0430602080316158,0.0208568280345927,0.0293673059146374,0.0336047967555125,0.0382982313546741,0.0563269681871413,1,0.0430602080316158,0.0468705294641425,0.0786819449601308,0.0612526491266878,0.0557713354320756,0.0515764853886442,0,0,0,0,0,0,0
1740,1012,19.7443993850283,18.3712603280805,16.3003589042579,17.6272690833156,18.0564909229091,17.5710093840421,42,0.819431595030819,0.792652064623368,0.63082648188865,0.738621331040222,0.703997105016685,0.657742159257126,7398,144.337022381857,139.767632082615,140.453135682306,150.063007565011,150.012623192627,151.449155537233,1,0.0195102760721623,0.0331012882168418,0.0198607729301051,0.0236563513889474,0.0563039345663457,0.0581201284464262,5,0.0975513803608117,0.0836039100108899,0.0501623460065339,0.0588810935642998,0.0520653851119832,0.0513543125381648,0,0,0,0,0,0,0
1741,859,15.776986944828,15.8118783692721,16.0129582432131,16.1412658488952,17.782653623077,19.3606534582173,45,0.826501062301815,0.649186402891131,0.663470474058397,0.634974826520523,0.73081697283029,0.755906354402811,7696,141.350048343884,136.954029844052,135.475570032615,140.278090795765,152.05592794867,150.000989383503,2,0.0367333805467474,0.0187478855396366,0.0236123589599941,0.052972242637007,0.0511368656045837,0.0869939630508771,6,0.110200141640242,0.0692505073336846,0.0539139320364229,0.0415188074505292,0.0527914526645813,0.0464074448243083,0,0,0,0,0,0,0
1742,79,11.91424877796,13.5759990588841,15.7845403057586,16.6739700343642,18.1608478529416,18.3106235716013,2,0.30162655134076,0.5886324129079,0.647650116974761,0.674907972640435,0.713757748769379,0.823353311434168,830,125.175018806415,133.141667419705,138.108609338197,142.205735535147,142.427101117249,142.899515088545,0,0,0.0184971035653974,0.0655490980854867,0.0589570179312274,0.0912226534357318,0.147391653481891,0,0,0.0429860239298956,0.0495142888244177,0.0475035827447496,0.0369472310236941,0.0431930067255665,0,0,0,0,0,0,0
1743,695,13.0367614538641,14.4671050663123,15.4761992402272,18.4830673232859,17.5656407689412,18.0013116136299,34,0.637769625081123,0.530772642513724,0.634580135382951,0.74532093402208,0.800432164309587,0.821846044660536,7085,132.899935108816,134.951991988414,143.497460168413,141.491474453695,133.20349590911,137.775647521623,1,0.0187579301494448,0.0905006112695079,0.0700257282829627,0.111134810412853,0.174863947042016,0.168218620771896,1,0.0187579301494448,0.0132733073736782,0.0383826981641639,0.0413521244545187,0.0369472310236941,0.0340984939859975,0,0,0,0,0,0,0
1744,876,18.4503049671128,16.5632534927827,18.772016986629,16.9648532687225,18.2164742596062,18.9016343742407,31,0.652921751119287,0.681591021090726,0.714262776164385,0.807490621031142,0.870414810055116,0.84252940933243,6969,146.78102205001,150.320744563922,140.950650090025,131.554087896861,136.014281539831,139.640890285162,12,0.252743903659079,0.104465086956022,0.144340003254212,0.215886434182052,0.200816068939916,0.177083098999462,1,0.0210619919715899,0.0272377830601925,0.0163426698361155,0.0274162129744028,0.0368914695349286,0.0394171809225371,0,0,0,0,0,0,0.0070915825820527
1745,869,18.2026940573713,22.9696915671069,18.2125474316539,18.3466974295143,18.7312426752482,19.0382939288732,36,0.754081687071768,0.87730590146668,0.904861346715084,0.883971519023344,0.857374263454271,0.903618816761557,8177,171.28127653294,148.892765511631,130.870709625546,134.06306616182,139.788549470314,145.912501092865,2,0.0418934270595427,0.234314028707205,0.294894331745523,0.250157280548619,0.20948262276559,0.18447814237496,2,0.0418934270595427,0.0209851396770442,0.0163426698361155,0.0177531005447576,0.0325530446394978,0.0355026165560265,0,0,0,0,0,0.00866748982250886,0.0070915825820527
1746,79,32.2560756768366,19.8585569124309,20.6951743549551,20.1271354792066,19.3222052097499,19.2450634762814,3,1.22491426620898,1.07787178579167,1.04968089134831,0.941177251063695,0.921541591893833,0.908780604360886,315,128.615997951943,124.8908636563,136.073301843502,141.65312544036,146.594493477308,146.597918891005,1,0.408304755402995,0.400989941639697,0.346468606738178,0.264087174906223,0.219223989945072,0.19450530594582,0,0,0.0139644756865142,0.0211027547327717,0.0261110371593197,0.0203085844572487,0.0310596186374853,0,0,0,0,0.0111439154860828,0.00866748982250886,0.0070915825820527
1747,109,9.11690100308494,22.2742909167639,21.8805763866938,21.2784052365607,20.4449402795897,20.4925669560034,15,1.25461940409426,1.28046700618349,1.05950987624909,1.05063973580323,0.985384337147464,0.931805748110668,894,74.7753164840178,120.76807021152,142.378184184739,151.610783911505,149.561337850083,154.381483648296,9,0.752771642456555,0.479235234324089,0.315421678107007,0.2791797113366,0.233647220539697,0.19901883603102,0,0,0.0141861182109086,0.0285914675988407,0.0234313328522562,0.0257172959302329,0.0249678881012793,0,0,0,0.0156014816805159,0.0111439154860828,0.00866748982250886,0.0070915825820527
1748,1196,25.4498960703701,19.6480373997537,22.4591675262881,21.7881994421901,22.2741362538015,21.0773276129098,64,1.36186734824723,1.10618447598823,1.18949494248631,1.08253823687525,1.0344963391995,1.04831338145293,7468,158.912896198598,137.331215479604,148.642637759518,152.338726213132,160.013485135114,164.03239063902,13,0.276629305112718,0.375636736024166,0.331924129727516,0.261617593006964,0.241161029576864,0.24135066806593,2,0.0425583546327259,0.0336879703115535,0.0202127821869321,0.0273765344644373,0.028432093218292,0.0249678881012793,0,0,0.0260024694675266,0.0156014816805159,0.0111439154860828,0.00866748982250886,0.0070915825820527
1749,1250,24.3773151258062,23.6409536505064,20.4117252722245,23.4020324656756,22.2626152578923,21.8778255036909,36,0.702066675623217,1.1559803473761,1.1197543409692,1.12906623065777,1.13786175775354,1.06838691986914,9143,178.305433756197,179.940624787209,153.294761801408,160.29415251901,169.40837109671,168.235471827642,5,0.0975092605032246,0.166181416926011,0.276224993717242,0.267973133639022,0.26481727943519,0.255255920737062,3,0.0585055563019348,0.0336879703115535,0.0299484628383037,0.0275619171333565,0.0260918718881153,0.0310678812482338,4,0.0780074084025797,0.0260024694675266,0.0156014816805159,0.0111439154860828,0.00866748982250886,0.0070915825820527
1750,1187,21.0956497553429,22.4972764292226,24.4882501159616,21.4149667981176,22.6670090573462,22.4558596356215,79,1.40400701825787,0.994094984168175,1.08478598886023,1.18025140950015,1.14947252004105,1.13532913371535,11400,202.603544406831,177.595198774808,183.733550639422,174.968295055072,170.280876835679,178.040496715272,7,0.124405685162089,0.117241340338978,0.142947107522721,0.276165333207739,0.279241977487673,0.268364555558381,0,0,0.0357279865195975,0.038586683986699,0.0275619171333565,0.0309768082999377,0.029153154705362,0,0,0.0260024694675266,0.0156014816805159,0.0111439154860828,0.00866748982250886,0.0070915825820527
1751,1357,22.0188644065187,24.2046797945439,23.0675941026736,23.2328721194563,21.8395206952921,22.6100803577934,54,0.87621125862344,1.11999864014358,1.12905462283192,1.12367414429518,1.16773605750979,1.17591220554739,9360,151.876618161396,193.816474414105,198.217970540578,189.876653869308,184.283132153679,177.455822140767,8,0.129809075351621,0.113532323999221,0.18075127697698,0.193157342789929,0.277979103186629,0.297627562939311,3,0.0486784032568578,0.0306231696662782,0.0300750130601539,0.0398273249570627,0.0309768082999377,0.0319589614863084,0,0,0,0.0156014816805159,0.0111439154860828,0.00866748982250886,0.0070915825820527
1752,683,29.4995252217701,23.2883352107396,22.5605787280036,23.1412698834534,23.0375452506451,21.7332684541049,25,1.07977764354942,1.17973314009283,1.16035699723916,1.12759110932094,1.16172228785756,1.14026491525408,5255,226.969260674088,203.39362484662,198.383649426072,203.551425242928,194.291414345831,180.540910980479,2,0.0863822114839535,0.227280479739862,0.195592566782713,0.210344425872912,0.234758532719208,0.277650507775387,1,0.0431911057419768,0.0306231696662782,0.0355454727529557,0.0337475600095304,0.0390609529277103,0.0333874247332768,0,0,0,0,0.0111439154860828,0.00866748982250886,0.0070915825820527
1753,197,18.3466160039301,23.2294598260521,23.303184860605,22.5015280085186,22.7221284357443,22.7611469465201,17,1.58321051810564,1.1738555697715,1.15741281427311,1.19879522383538,1.10293636838371,1.10431019056975,2484,231.334995704377,212.47936152071,208.790199707494,201.629199879669,194.69575645585,188.406727478693,5,0.465650152384012,0.241249357799951,0.250099207089014,0.248384032693847,0.224972737551109,0.225192046256815,0,0,0.0430163201693068,0.0355454727529557,0.035783523630676,0.0360781463814799,0.0351624607509764,0,0,0,0,0,0.00866748982250886,0.0070915825820527
1754,1272,21.8422382524561,21.6658448915787,22.8792363795537,22.7180272915072,22.2828228017272,21.1466044401812,50,0.858578547659438,1.27702505639756,1.22226965799326,1.11719337451034,1.12038645248854,1.05767572355727,10432,179.133828183665,221.701706567328,211.384847317891,195.907547134232,192.806185812315,186.893162120811,10,0.171715709531888,0.344768249536499,0.296894693668644,0.257548527470667,0.233663771467669,0.222741473361806,5,0.0858578547659438,0.0286192849219813,0.0403612524315748,0.0380282515901978,0.0317470174806756,0.0494515560220101,0,0,0,0,0,0,0.0116310917323731
1755,125,24.8086804183498,22.1833468906894,21.5015602824523,22.4901272933833,20.7932982178716,21.1207119850492,7,1.38928610342759,1.14945337610375,1.1728729438799,1.11475139935936,1.05870658502765,1.10882403159226,1283,254.636295813942,199.539993403663,198.501390220828,197.253644248944,186.101756129544,189.560632996096,2,0.396938886693596,0.310813701491751,0.317329681091819,0.264108454670758,0.247582362368283,0.226811407152505,0,0,0.0528717188052992,0.03486565042651,0.0338635362956032,0.0539401733266863,0.0484443397582255,0,0,0,0,0,0.00554828896150268,0.00453950915032037
1756,1094,19.8991220012623,22.4396490519584,21.9169499655965,19.3744706189365,21.0237019637422,20.4414711220368,66,1.20049547722424,1.14085855121147,1.02805432677209,1.08176719472514,1.10187178562595,1.09285916322922,9063,164.849856213383,194.012709072032,184.494250672828,185.15284661863,192.298533376536,183.223023379398,20,0.363786508249769,0.316427514514398,0.259345363765469,0.287435710639854,0.24896785757376,0.357629969060933,4,0.0727573016499537,0.0294901324555354,0.0387707296654491,0.0562274358487631,0.0538010371204025,0.0585963518761138,0,0,0,0,0.00713351437907487,0.00554828896150268,0.00453950915032037
1757,1439,22.611144736263,20.977943719059,19.0864880152339,20.19531092114,19.2597547460129,20.8341229932854,53,0.832794072982584,0.964135660924475,1.02611625946218,1.03626541556835,1.11838465481651,1.08566469531319,10345,162.55197518877,162.900376455511,177.120220488473,181.768934858623,181.845264259766,185.053478746798,12,0.18855714859983,0.242690740867286,0.274936822512615,0.241239764899411,0.413082041426077,0.37103300526366,1,0.0157130957166525,0.0359985978537673,0.0615468392350796,0.0630026040488066,0.0614100401820464,0.0541710424891268,0,0,0,0.00998692013070481,0.00713351437907487,0.00554828896150268,0.00768999180465683
1758,1046,20.4235644196515,16.9082125521857,18.9432515554348,19.0212769225329,20.1476901889376,20.0876313560347,44,0.859117432566604,0.846933238886366,1.00119865157829,1.08909611822622,1.03103594297668,1.07634025229283,8261,161.29929796438,155.371650138347,167.722484002551,175.162650635694,175.253778870701,180.209689907293,9,0.17572856575226,0.204652905873237,0.224004751614078,0.440053215845542,0.392147854892477,0.379580783581769,1,0.0195253961946955,0.0783256315084815,0.0710320747151404,0.0666903581246392,0.0614100401820464,0.051611303883668,0,0,0.016644866884508,0.00998692013070481,0.00713351437907487,0.00939887887235834,0.00768999180465683
