Term,NObs,FreqObs,Obs.Exp,pValue,PMI_Term,PMI,NPMI,Stopword
soft,624,0.00016772,2.678111588,5.98E-42,soft,6.841283154,0.510466176,FALSE
plain,1170,0.000314476,2.074468085,8.16E-49,plain,6.541501994,0.510414051,FALSE
beauts,76,2.04E-05,8.444444444,2.40E-14,beauts,7.938854696,0.510408754,FALSE
uncommon,315,8.47E-05,3.662790698,8.62E-32,uncommon,7.17749815,0.510404547,FALSE
unfold,150,4.03E-05,5.769230769,2.16E-22,unfold,7.584110247,0.510374718,FALSE
si,2367,0.000636209,1.358003442,2.06E-22,si,6.159120463,0.51026145,FALSE
serious,446,0.000119877,2.896103896,6.97E-34,serious,6.978979616,0.510239695,FALSE
threadbare,50,1.34E-05,16.66666667,5.52E-12,threadbare,8.291937668,0.51022644,FALSE
pursuits,152,4.09E-05,4.75,6.64E-20,pursuits,7.509449191,0.51021222,FALSE
edulcorate,6,1.61E-06,Inf,0.031249937,edulcorate,9.12524412,0.510187507,FALSE
astonishment,206,5.54E-05,5.15,4.05E-28,astonishment,7.43358714,0.509818881,FALSE
tuneful,122,3.28E-05,6.421052632,1.34E-19,tuneful,7.673653523,0.509817107,FALSE
wild,742,0.000199437,2.378205128,5.41E-41,wild,6.736241845,0.509754594,FALSE
glowed,79,2.12E-05,6.583333333,2.99E-13,glowed,7.835662579,0.509637149,FALSE
superhuman,13,3.49E-06,13,0.001831038,superhuman,8.834058983,0.509629813,FALSE
fiery,263,7.07E-05,4.109375,8.72E-30,fiery,7.269343775,0.509545277,FALSE
newton,196,5.27E-05,4.9,6.87E-26,newton,7.423395574,0.50953704,FALSE
radiance,89,2.39E-05,8.9,5.52E-17,radiance,7.88877276,0.509531784,FALSE
perspicuity,74,1.99E-05,8.222222222,7.71E-14,perspicuity,7.928521101,0.509454006,FALSE
anthems,35,9.41E-06,8.75,3.35E-07,anthems,8.227723723,0.50944429,FALSE
capacious,90,2.42E-05,7.5,6.12E-16,capacious,7.822595256,0.509440991,FALSE
wits,247,6.64E-05,3.920634921,6.68E-27,wits,7.270119485,0.509372844,FALSE
illumined,50,1.34E-05,8.333333333,1.02E-09,illumined,8.076748538,0.509242904,FALSE
definition,185,4.97E-05,5.606060606,7.62E-27,definition,7.490432253,0.509236493,FALSE
inspirations,43,1.16E-05,8.6,1.37E-08,inspirations,8.135080809,0.509211337,FALSE
softness,140,3.76E-05,5.833333333,4.04E-21,softness,7.59221222,0.509152908,FALSE
arithmeticians,8,2.15E-06,Inf,0.007812471,arithmeticians,8.930989962,0.509088042,FALSE
subjugate,17,4.57E-06,17,0.000144956,subjugate,8.662768674,0.509029804,FALSE
into,5488,0.001475079,0.887451488,1.20E-10,into,5.721373502,0.508923726,TRUE
rime,33,8.87E-06,11,2.27E-07,rime,8.34190186,0.508896621,FALSE
charm,341,9.17E-05,4.05952381,8.43E-38,charm,7.169585913,0.508895261,FALSE
equally,775,0.000208307,2.220630372,1.03E-37,equally,6.691134052,0.508892372,FALSE
bowers,132,3.55E-05,6.947368421,5.17E-22,bowers,7.678537631,0.508627996,FALSE
touches,143,3.84E-05,5.296296296,2.84E-20,touches,7.549398295,0.508607483,FALSE
nobly,168,4.52E-05,5.419354839,5.77E-24,nobly,7.507007016,0.50850511,FALSE
full,1771,0.000476014,1.560352423,2.76E-32,full,6.289527548,0.508490849,FALSE
rousseau,85,2.28E-05,7.727272727,2.55E-15,rousseau,7.84386499,0.508416633,FALSE
rhetorician,32,8.60E-06,16,6.94E-08,rhetorician,8.387528745,0.508412261,FALSE
manation,7,1.88E-06,Inf,0.015624956,manation,9.040732567,0.508405622,FALSE
volatile,220,5.91E-05,4.583333333,1.74E-27,volatile,7.357341236,0.508376993,FALSE
prophet,515,0.000138423,2.861111111,2.85E-38,prophet,6.90872581,0.50835864,FALSE
form,1566,0.000420914,1.641509434,2.05E-34,form,6.347210379,0.508352604,FALSE
decrepitated,8,2.15E-06,Inf,0.007812471,decrepitated,9.038948445,0.508305292,FALSE
bends,112,3.01E-05,5.894736842,3.11E-17,bends,7.664089085,0.508285981,FALSE
ethics,50,1.34E-05,8.333333333,1.02E-09,ethics,8.066412802,0.508282337,FALSE
charms,553,0.000148637,2.97311828,4.11E-43,charms,6.897857147,0.508270159,FALSE
contemplated,73,1.96E-05,7.3,5.80E-13,contemplated,7.870043407,0.508213998,FALSE
vacuum,70,1.88E-05,7,3.16E-12,vacuum,7.868334747,0.508211704,FALSE
cloudless,35,9.41E-06,11.66666667,6.68E-08,cloudless,8.252650559,0.508194715,FALSE
lift,335,9.00E-05,3.453608247,9.68E-32,lift,7.116614805,0.508159643,FALSE
enrapt,8,2.15E-06,Inf,0.007812471,enrapt,9.092681384,0.508107506,FALSE
examples,401,0.000107782,3.286885246,1.03E-35,examples,7.038804993,0.508061602,FALSE
upborne,11,2.96E-06,11,0.006347617,upborne,8.824945199,0.508009803,FALSE
plume,153,4.11E-05,5.464285714,4.73E-22,plume,7.533860202,0.507944348,FALSE
proudly,125,3.36E-05,6.25,9.34E-20,proudly,7.649547413,0.507907725,FALSE
ecstasies,33,8.87E-06,11,2.27E-07,ecstasies,8.279154436,0.507906702,FALSE
thro,150,4.03E-05,5.555555556,7.14E-22,thro,7.547565705,0.507885291,FALSE
traits,215,5.78E-05,4.3,1.49E-25,traits,7.335666468,0.507832231,FALSE
proud,599,0.000161001,2.722727273,2.61E-41,proud,6.837147049,0.507820052,FALSE
beautifully,114,3.06E-05,6,1.05E-17,beautifully,7.667953623,0.507700696,FALSE
waves,312,8.39E-05,3.319148936,2.08E-28,waves,7.12221734,0.507693075,FALSE
gonna,7,1.88E-06,Inf,0.015624956,gonna,9.043763791,0.507624453,FALSE
draws,247,6.64E-05,3.528571429,2.70E-24,draws,7.219681771,0.507582416,FALSE
abject,81,2.18E-05,6.75,9.83E-14,abject,7.822720412,0.50752895,FALSE
theorbo,7,1.88E-06,Inf,0.015624956,theorbo,8.955210394,0.507524082,FALSE
michelangelo,6,1.61E-06,Inf,0.031249937,michelangelo,9.201884442,0.507488788,FALSE
specimens,96,2.58E-05,6.857142857,3.30E-16,specimens,7.761763137,0.507451871,FALSE
gay,475,0.000127672,3.025477707,4.49E-38,gay,6.945111158,0.507324649,FALSE
aquila,49,1.32E-05,7,7.45E-09,aquila,8.011670984,0.507290164,FALSE
abstracted,45,1.21E-05,9,4.21E-09,abstracted,8.094714486,0.507277363,FALSE
heroical,34,9.14E-06,11.33333333,1.23E-07,heroical,8.237242013,0.507136287,FALSE
personages,96,2.58E-05,6.4,1.24E-15,personages,7.744332768,0.507071871,FALSE
primos,35,9.41E-06,11.66666667,6.68E-08,primos,8.295419731,0.507054896,FALSE
indistinctness,7,1.88E-06,Inf,0.015624956,indistinctness,9.097571866,0.507050291,FALSE
delicate,318,8.55E-05,3.382978723,1.54E-29,delicate,7.117629437,0.507045375,FALSE
palatia,13,3.49E-06,13,0.001831038,palatia,8.788720302,0.507014261,FALSE
odyssey,51,1.37E-05,10.2,1.17E-10,odyssey,8.107365487,0.506959817,FALSE
raison,331,8.90E-05,3.521276596,5.03E-32,raison,7.115939776,0.506952981,FALSE
subdean,6,1.61E-06,Inf,0.031249937,subdean,9.115379146,0.506934638,FALSE
artless,93,2.50E-05,6.642857143,1.76E-15,artless,7.743556322,0.506865897,FALSE
epithets,87,2.34E-05,7.25,3.37E-15,epithets,7.810578632,0.506841921,FALSE
enchanting,120,3.23E-05,5.714285714,4.81E-18,enchanting,7.623923844,0.506799758,FALSE
unites,113,3.04E-05,6.277777778,5.16E-18,unites,7.67339974,0.506752883,FALSE
elle,1707,0.000458812,1.561756633,2.78E-31,elle,6.286423512,0.506554317,TRUE
experiencing,44,1.18E-05,11,1.51E-09,experiencing,8.210761401,0.506477116,FALSE
angels,635,0.000170677,2.760869565,1.40E-44,angels,6.809421998,0.506452377,FALSE
virtuous,469,0.000126059,3.126666667,3.65E-39,virtuous,6.952111388,0.506443512,FALSE
meditation,166,4.46E-05,4.368421053,2.82E-20,meditation,7.417771753,0.506398415,FALSE
declamatory,22,5.91E-06,11,3.59E-05,declamatory,8.44438477,0.50638731,FALSE
thrilling,54,1.45E-05,9,9.72E-11,thrilling,8.020800439,0.50635958,FALSE
grande,437,0.000117458,2.932885906,8.81E-34,grande,6.952788348,0.50627211,FALSE
picture,289,7.77E-05,3.567901235,1.61E-28,picture,7.156694142,0.506147071,FALSE
serenity,101,2.71E-05,5.941176471,1.01E-15,serenity,7.677691921,0.506084761,FALSE
illustrates,31,8.33E-06,10.33333333,7.66E-07,illustrates,8.307086894,0.505942813,FALSE
recondite,13,3.49E-06,13,0.001831038,recondite,8.651883704,0.505906545,FALSE
parnassian,9,2.42E-06,Inf,0.003906231,parnassian,8.919245245,0.505892491,FALSE
nous,1703,0.000457737,1.581244197,1.09E-32,nous,6.285312975,0.505836397,TRUE
fledged,28,7.53E-06,14,8.68E-07,fledged,8.457616399,0.505836128,FALSE
interne,20,5.38E-06,10,0.000121114,interne,8.435834471,0.505792262,FALSE
aonian,18,4.84E-06,18,7.63E-05,aonian,8.575645317,0.505778789,FALSE
descend,315,8.47E-05,3.461538462,5.31E-30,descend,7.113130519,0.50577006,FALSE
philosophes,68,1.83E-05,8.5,5.63E-13,philosophes,7.933688187,0.505755138,FALSE
parfait,77,2.07E-05,7,2.40E-13,parfait,7.834024523,0.505699054,FALSE
hesperian,22,5.91E-06,11,3.59E-05,hesperian,8.476736819,0.505666469,FALSE
subtle,215,5.78E-05,3.771929825,9.31E-23,subtle,7.271450285,0.505559996,FALSE
glimpses,26,6.99E-06,13,3.03E-06,glimpses,8.39661035,0.505509622,FALSE
just,1456,0.000391348,1.580890337,3.77E-28,just,6.334780554,0.505453439,FALSE
region,205,5.51E-05,4.1,1.84E-23,region,7.314232075,0.505408687,FALSE
unmeasured,17,4.57E-06,17,0.000144956,unmeasured,8.527046799,0.505273155,FALSE
unaffected,61,1.64E-05,8.714285714,7.39E-12,unaffected,7.958107193,0.505267645,FALSE
naf,46,1.24E-05,7.666666667,1.03E-08,naf,8.036109543,0.505195165,FALSE
aspired,56,1.51E-05,7,5.56E-10,aspired,7.938479001,0.505171883,FALSE
inculcating,30,8.06E-06,10,1.40E-06,inculcating,8.229571018,0.505152088,FALSE
indoles,12,3.23E-06,12,0.003417943,indoles,8.637362907,0.504934696,FALSE
contrast,128,3.44E-05,5.333333333,2.35E-18,contrast,7.550277259,0.504911847,FALSE
darkness,544,0.000146218,2.940540541,7.80E-42,darkness,6.866771041,0.504775939,FALSE
humorous,67,1.80E-05,7.444444444,4.33E-12,humorous,7.888238361,0.504716674,FALSE
characters,338,9.08E-05,3.346534653,6.12E-31,characters,7.06868161,0.504669366,FALSE
astronomy,99,2.66E-05,6.6,2.35E-16,astronomy,7.704568879,0.504665809,FALSE
illustre,56,1.51E-05,8,1.36E-10,illustre,7.980499476,0.504628463,FALSE
unbroke,12,3.23E-06,12,0.003417943,unbroke,8.724098673,0.504626699,FALSE
useful,569,0.000152937,2.484716157,3.38E-34,useful,6.79437261,0.504614391,FALSE
feel,847,0.000227659,2.320547945,1.37E-44,feel,6.637660418,0.504540218,FALSE
godhead,142,3.82E-05,5.259259259,4.78E-20,godhead,7.516267006,0.504465741,FALSE
meek,192,5.16E-05,4.465116279,1.15E-23,meek,7.353038938,0.504444325,FALSE
paints,85,2.28E-05,7.083333333,1.04E-14,paints,7.776211997,0.504385822,FALSE
many,3367,0.000904991,1.063823065,0.012837681,many,5.911441504,0.5043065,FALSE
admiring,133,3.57E-05,5.541666667,1.69E-19,admiring,7.552810718,0.504187839,FALSE
immortalised,31,8.33E-06,15.5,1.31E-07,immortalised,8.330391853,0.504176937,FALSE
sublimest,35,9.41E-06,11.66666667,6.68E-08,sublimest,8.229642122,0.504170233,FALSE
melodious,94,2.53E-05,7.230769231,2.58E-16,melodious,7.739837118,0.504122616,FALSE
dome,131,3.52E-05,5.038461538,4.66E-18,dome,7.518242399,0.504082268,FALSE
chemistry,65,1.75E-05,6.5,5.15E-11,chemistry,7.845137,0.504067234,FALSE
astonish,63,1.69E-05,9,2.27E-12,astonish,7.966863908,0.503948237,FALSE
like,3298,0.000886445,1.103379057,0.000101569,like,5.927632088,0.503924839,FALSE
nodding,66,1.77E-05,7.333333333,7.66E-12,nodding,7.85598442,0.50370875,FALSE
sub,658,0.000176859,2.358422939,5.35E-36,sub,6.720011043,0.503622663,FALSE
machinery,59,1.59E-05,7.375,1.02E-10,machinery,7.888529213,0.503580516,FALSE
diviner,36,9.68E-06,9,1.86E-07,diviner,8.146670543,0.503461699,FALSE
maims,11,2.96E-06,11,0.006347617,maims,8.710573597,0.503404286,FALSE
psalmist,100,2.69E-05,5.882352941,1.73E-15,psalmist,7.662496696,0.503404217,FALSE
favilla,14,3.76E-06,14,0.000976552,favilla,8.702119766,0.503355377,FALSE
animates,67,1.80E-05,8.375,1.01E-12,animates,7.889982031,0.503194525,FALSE
holy,1601,0.000430321,1.548355899,1.74E-28,holy,6.276967289,0.503141508,FALSE
inculcated,88,2.37E-05,6.285714286,2.77E-14,inculcated,7.728399928,0.503116368,FALSE
capacity,393,0.000105632,3.247933884,1.47E-34,capacity,6.995309025,0.503114797,FALSE
salvator,30,8.06E-06,15,2.46E-07,salvator,8.296977186,0.503061433,FALSE
diffuses,41,1.10E-05,10.25,9.33E-09,diffuses,8.133355835,0.503047243,FALSE
rules,692,0.000185998,2.534798535,1.31E-42,rules,6.721743617,0.503023196,FALSE
was,13001,0.003494443,0.544818338,0,was,5.225223916,0.50300818,TRUE
aethereal,50,1.34E-05,8.333333333,1.02E-09,aethereal,8.01140427,0.502999971,FALSE
dwarfish,15,4.03E-06,15,0.000518792,dwarfish,8.661704193,0.502986096,FALSE
mingled,232,6.24E-05,3.866666667,4.99E-25,mingled,7.229175898,0.502840167,FALSE
smit,37,9.94E-06,9.25,1.03E-07,smit,8.095231949,0.502797598,FALSE
specimen,153,4.11E-05,4.935483871,1.37E-20,specimen,7.449677632,0.502744926,FALSE
gigantesque,9,2.42E-06,Inf,0.003906231,gigantesque,8.831996949,0.502696011,FALSE
blaze,185,4.97E-05,4.512195122,4.89E-23,blaze,7.352691951,0.502574179,FALSE
surpassed,76,2.04E-05,7.6,1.05E-13,surpassed,7.820739431,0.502528402,FALSE
cetera,48,1.29E-05,6.857142857,1.31E-08,cetera,7.962352244,0.50252023,FALSE
reverential,43,1.16E-05,8.6,1.37E-08,reverential,8.085161041,0.502503367,FALSE
spirits,735,0.000197555,2.03601108,5.24E-30,spirits,6.622599034,0.502408478,FALSE
yields,186,5.00E-05,4.043478261,3.77E-21,yields,7.308840953,0.502360479,FALSE
suspends,29,7.79E-06,9.666666667,2.56E-06,suspends,8.187488932,0.50222581,FALSE
sage,406,0.000109126,2.96350365,6.55E-32,sage,6.945007391,0.502220607,FALSE
calm,390,0.000104825,3.023255814,1.72E-31,calm,6.965428984,0.502217444,FALSE
displaying,75,2.02E-05,6.25,2.71E-12,displaying,7.768267422,0.502172054,FALSE
horrific,9,2.42E-06,9,0.021484292,horrific,8.789590686,0.502114975,FALSE
musing,79,2.12E-05,7.181818182,7.77E-14,musing,7.774280658,0.502110139,FALSE
embellished,57,1.53E-05,8.142857143,7.64E-11,embellished,7.949347464,0.502108369,FALSE
prospect,218,5.86E-05,3.892857143,9.61E-24,prospect,7.242129845,0.50206819,FALSE
ever,2770,0.000744528,1.214379658,6.24E-12,ever,6.002846977,0.501989365,FALSE
mediocre,17,4.57E-06,17,0.000144956,mediocre,8.50769984,0.50198294,FALSE
impending,105,2.82E-05,5.833333333,3.96E-16,impending,7.61393101,0.501901779,FALSE
moll,300,8.06E-05,2.857142857,7.60E-23,moll,7.029402839,0.50189869,FALSE
prospects,88,2.37E-05,5.866666667,9.65E-14,prospects,7.678850075,0.501896665,FALSE
cloud,390,0.000104825,3.451327434,1.08E-36,cloud,7.005946338,0.501866707,FALSE
through,2462,0.000661743,1.286983795,1.06E-16,through,6.060433408,0.501841503,TRUE
harridan,9,2.42E-06,Inf,0.003906231,harridan,8.932145121,0.501832741,FALSE
hardies,16,4.30E-06,16,0.000274654,hardies,8.564580352,0.501759722,FALSE
dwells,170,4.57E-05,4.722222222,5.09E-22,dwells,7.388232951,0.501753947,FALSE
over,3035,0.000815755,1.195823483,2.91E-11,over,5.965091895,0.501729276,TRUE
firmament,110,2.96E-05,5.789473684,9.10E-17,firmament,7.601065414,0.501605781,FALSE
masculine,102,2.74E-05,6,5.86E-16,masculine,7.641121242,0.501559018,FALSE
artists,105,2.82E-05,5.833333333,3.96E-16,artists,7.619755988,0.501521567,FALSE
tremendously,7,1.88E-06,Inf,0.015624956,tremendously,8.846996809,0.501391228,FALSE
trod,139,3.74E-05,4.964285714,6.83E-19,trod,7.468400262,0.501345575,FALSE
illumed,19,5.11E-06,19,4.01E-05,illumed,8.550274526,0.501273318,FALSE
amidst,272,7.31E-05,3.443037975,6.03E-26,amidst,7.12019234,0.501263872,FALSE
preexistence,18,4.84E-06,18,7.63E-05,preexistence,8.50734789,0.501216137,FALSE
system,448,0.000120415,2.619883041,1.46E-29,system,6.860891011,0.501212609,FALSE
blended,127,3.41E-05,5.291666667,3.97E-18,blended,7.520319954,0.501210626,FALSE
kind,1753,0.000471176,1.41828479,2.98E-21,kind,6.200746934,0.501148587,FALSE
yon,323,8.68E-05,3.105769231,3.37E-27,yon,7.02781215,0.501141485,FALSE
quicksilver,102,2.74E-05,5.666666667,1.97E-15,quicksilver,7.605126752,0.501102194,FALSE
magic,189,5.08E-05,4.5,1.86E-23,magic,7.330006623,0.501059564,FALSE
excellences,21,5.64E-06,10.5,6.60E-05,excellences,8.403557999,0.501034635,FALSE
astonishingly,10,2.69E-06,10,0.011718692,astonishingly,8.681690635,0.500990728,FALSE
hymns,119,3.20E-05,5.409090909,2.65E-17,hymns,7.538608698,0.500987025,FALSE
peerless,44,1.18E-05,8.8,7.60E-09,peerless,8.058814136,0.500818889,FALSE
does,1734,0.000466069,1.464527027,2.08E-24,does,6.211421519,0.500720553,TRUE
aux,997,0.000267976,1.951076321,2.06E-36,aux,6.491323825,0.500628688,TRUE
harmonies,26,6.99E-06,13,3.03E-06,harmonies,8.286641649,0.500526359,FALSE
gloomy,295,7.93E-05,3.831168831,3.46E-31,gloomy,7.122913139,0.500498745,FALSE
vega,30,8.06E-06,10,1.40E-06,vega,8.153541034,0.500371627,FALSE
paint,229,6.16E-05,4.01754386,1.36E-25,paint,7.221459956,0.500317106,FALSE
painter,208,5.59E-05,4.425531915,2.39E-25,painter,7.286766961,0.500305768,FALSE
patriot,152,4.09E-05,4.75,6.64E-20,patriot,7.416231472,0.500272985,FALSE
original,743,0.000199706,2.041208791,1.74E-30,original,6.600777003,0.500240307,FALSE
persuasive,66,1.77E-05,6.6,2.96E-11,persuasive,7.809279021,0.500208078,FALSE
essence,202,5.43E-05,3.960784314,1.91E-22,essence,7.256295889,0.500206101,FALSE
tuum,97,2.61E-05,5.705882353,8.63E-15,tuum,7.612624374,0.500190083,FALSE
ridiculous,330,8.87E-05,3.235294118,4.08E-29,ridiculous,7.023277084,0.500143995,FALSE
divinely,101,2.71E-05,5.941176471,1.01E-15,divinely,7.619197693,0.500141019,FALSE
suited,207,5.56E-05,3.905660377,1.11E-22,suited,7.238688878,0.50008518,FALSE
endued,152,4.09E-05,4.75,6.64E-20,endued,7.408662425,0.500062504,FALSE
difficult,560,0.000150518,2.382978723,2.04E-31,difficult,6.744306605,0.499980315,FALSE
characteristic,65,1.75E-05,7.222222222,1.35E-11,characteristic,7.819865463,0.499913001,FALSE
rhetoric,127,3.41E-05,5.52173913,1.25E-18,rhetoric,7.517713867,0.499827334,FALSE
paramount,61,1.64E-05,7.625,3.24E-11,paramount,7.879690762,0.499808096,FALSE
parodies,13,3.49E-06,13,0.001831038,parodies,8.730869954,0.499805188,FALSE
moralise,21,5.64E-06,10.5,6.60E-05,moralise,8.338401497,0.499787113,FALSE
alembic,24,6.45E-06,12,1.05E-05,alembic,8.294752538,0.499681242,FALSE
characterizes,7,1.88E-06,Inf,0.015624956,characterizes,8.919030737,0.49965603,FALSE
burns,157,4.22E-05,4.485714286,1.19E-19,burns,7.375802915,0.499631226,FALSE
panegyric,86,2.31E-05,5.733333333,2.83E-13,panegyric,7.660551187,0.499563612,FALSE
imitating,90,2.42E-05,6.428571429,9.24E-15,imitating,7.684831394,0.499562131,FALSE
vision,264,7.10E-05,3.473684211,1.85E-25,vision,7.114287303,0.499527448,FALSE
kindles,57,1.53E-05,8.142857143,7.64E-11,kindles,7.929596206,0.499508432,FALSE
kant,17,4.57E-06,17,0.000144956,kant,8.460428274,0.499506744,FALSE
fremitus,9,2.42E-06,Inf,0.003906231,fremitus,8.886548155,0.49950387,FALSE
frigid,69,1.85E-05,8.625,3.14E-13,frigid,7.877749611,0.499476991,FALSE
affects,85,2.28E-05,6.538461538,3.98E-14,affects,7.698012828,0.499462909,FALSE
beaming,60,1.61E-05,7.5,5.75E-11,beaming,7.874055183,0.499312178,FALSE
constitute,162,4.35E-05,4.378378378,7.47E-20,constitute,7.350779231,0.499301679,FALSE
consists,305,8.20E-05,3.177083333,1.86E-26,consists,7.037430381,0.499253851,FALSE
northeast,2139,0.000574926,1.288554217,8.02E-15,northeast,6.086682521,0.499226125,FALSE
braying,23,6.18E-06,11.5,1.94E-05,braying,8.323076424,0.499193787,FALSE
still,1747,0.000469563,1.435497124,1.95E-22,still,6.18965829,0.499180408,FALSE
serene,189,5.08E-05,4.295454545,1.34E-22,serene,7.296261625,0.499180127,FALSE
etherial,12,3.23E-06,12,0.003417943,etherial,8.665111888,0.499119584,FALSE
eagle,192,5.16E-05,4.266666667,8.25E-23,eagle,7.283775193,0.499107658,FALSE
secrets,248,6.67E-05,3.701492537,1.40E-25,secrets,7.151984773,0.499094099,FALSE
grasp,139,3.74E-05,4.793103448,2.00E-18,grasp,7.430656512,0.499040966,FALSE
aeschylus,7,1.88E-06,Inf,0.015624956,aeschylus,8.907256,0.498996393,FALSE
eagles,103,2.77E-05,5.722222222,1.16E-15,eagles,7.593052104,0.49890408,FALSE
impressed,167,4.49E-05,4.771428571,8.07E-22,impressed,7.371651929,0.498887285,FALSE
erudition,83,2.23E-05,6.384615385,1.20E-13,erudition,7.700631098,0.498829269,FALSE
tromba,13,3.49E-06,13,0.001831038,tromba,8.695963477,0.49881487,FALSE
futures,15,4.03E-06,15,0.000518792,futures,8.656889923,0.498800046,FALSE
orgueil,79,2.12E-05,6.076923077,1.07E-12,orgueil,7.700739099,0.498760036,FALSE
strength,864,0.000232228,2.018691589,2.39E-34,strength,6.533432335,0.498749419,FALSE
sprightliness,35,9.41E-06,8.75,3.35E-07,sprightliness,8.076814621,0.498734347,FALSE
intelligible,136,3.66E-05,5.230769231,3.51E-19,intelligible,7.470247005,0.498709391,FALSE
uplifts,7,1.88E-06,Inf,0.015624956,uplifts,8.87123392,0.498643073,FALSE
gardening,61,1.64E-05,6.777777778,1.28E-10,gardening,7.81486996,0.498626199,FALSE
job,360,9.68E-05,3.157894737,9.32E-31,job,6.971320671,0.498570462,FALSE
mercury,298,8.01E-05,3.204301075,3.88E-26,mercury,7.041767561,0.498559558,FALSE
produces,309,8.31E-05,3.18556701,7.20E-27,produces,7.026910153,0.498558331,FALSE
deluge,144,3.87E-05,4.64516129,1.30E-18,deluge,7.401303575,0.498542749,FALSE
flowing,237,6.37E-05,4.086206897,7.69E-27,flowing,7.197921858,0.498486881,FALSE
abrupt,85,2.28E-05,6.071428571,1.43E-13,abrupt,7.677998427,0.498435785,FALSE
kites,27,7.26E-06,9,8.43E-06,kites,8.168235338,0.498364101,FALSE
described,478,0.000128478,2.700564972,7.05E-33,described,6.824904751,0.498354084,FALSE
heart,2338,0.000628414,1.261737723,7.07E-14,heart,6.041206178,0.498131591,FALSE
grands,302,8.12E-05,3.393258427,3.25E-28,grands,7.051488504,0.498104353,FALSE
elegancies,27,7.26E-06,9,8.43E-06,elegancies,8.231079667,0.498096117,FALSE
invokes,24,6.45E-06,12,1.05E-05,invokes,8.243809773,0.498083539,FALSE
son,2776,0.000746141,1.119354839,4.67E-05,son,5.942461137,0.497908365,TRUE
ton,400,0.000107513,2.721088435,4.75E-28,ton,6.881559618,0.497897505,TRUE
moderns,138,3.71E-05,6,3.47E-21,moderns,7.501912108,0.497872685,FALSE
intermingle,17,4.57E-06,17,0.000144956,intermingle,8.553039195,0.497866926,FALSE
bloom,215,5.78E-05,4.134615385,1.01E-24,bloom,7.226405386,0.497793128,FALSE
mercian,16,4.30E-06,16,0.000274654,mercian,8.438118728,0.497772713,FALSE
brevity,77,2.07E-05,6.416666667,9.03E-13,brevity,7.711841195,0.497758592,FALSE
submiss,13,3.49E-06,13,0.001831038,submiss,8.615100466,0.497740282,FALSE
pleasing,379,0.000101869,2.984251969,3.78E-30,pleasing,6.92641035,0.497627709,FALSE
hallowd,27,7.26E-06,13.5,1.62E-06,hallowd,8.258310863,0.497561188,FALSE
riding,203,5.46E-05,2.85915493,6.67E-16,riding,7.121027763,0.497523481,FALSE
conundrums,7,1.88E-06,Inf,0.015624956,conundrums,8.82226511,0.497463155,FALSE
blissful,85,2.28E-05,6.538461538,3.98E-14,blissful,7.685199795,0.497447714,FALSE
reasoning,301,8.09E-05,3.307692308,2.38E-27,reasoning,7.037657319,0.497394705,FALSE
wonder,596,0.000160194,2.346456693,1.86E-32,wonder,6.694871028,0.497389529,FALSE
gradual,126,3.39E-05,4.344827586,1.29E-15,gradual,7.415063016,0.497365616,FALSE
abounds,168,4.52E-05,4.421052632,1.06E-20,abounds,7.324578414,0.49718297,FALSE
feelings,408,0.000109663,2.833333333,3.17E-30,feelings,6.881881947,0.497126291,FALSE
thus,2467,0.000663087,1.146908415,3.51E-06,thus,5.983508931,0.497123467,FALSE
chant,136,3.66E-05,4.689655172,9.06E-18,chant,7.407002162,0.497040322,FALSE
argumentation,33,8.87E-06,8.25,1.08E-06,argumentation,8.067620296,0.496960994,FALSE
learning,579,0.000155625,2.334677419,2.69E-31,learning,6.69851581,0.496897783,FALSE
habakkuk,17,4.57E-06,17,0.000144956,habakkuk,8.448302207,0.496869996,FALSE
inconceivably,24,6.45E-06,8,4.92E-05,inconceivably,8.212938545,0.496857824,FALSE
vivo,48,1.29E-05,6.857142857,1.31E-08,vivo,7.865044894,0.496710308,FALSE
objet,296,7.96E-05,3.115789474,3.89E-25,objet,7.013182783,0.496595124,FALSE
oracles,158,4.25E-05,4.514285714,7.28E-20,oracles,7.34806271,0.496560718,FALSE
mixture,327,8.79E-05,2.89380531,3.40E-25,mixture,6.956920824,0.496550081,FALSE
eminent,408,0.000109663,2.632258065,3.06E-27,eminent,6.85207949,0.496513509,FALSE
peculiarly,195,5.24E-05,3.9,2.07E-21,peculiarly,7.229377936,0.496499457,FALSE
excites,106,2.85E-05,5.3,2.45E-15,excites,7.527855403,0.496482615,FALSE
impress,116,3.12E-05,5.523809524,4.03E-17,impress,7.512316551,0.496401227,FALSE
cappella,7,1.88E-06,Inf,0.015624956,cappella,8.86968822,0.496399589,FALSE
equal,1167,0.000313669,1.641350211,4.94E-26,equal,6.344811007,0.496378251,FALSE
unwished,6,1.61E-06,Inf,0.031249937,unwished,9.005884685,0.496359125,FALSE
flame,418,0.000112351,2.732026144,2.05E-29,flame,6.852863677,0.496338723,FALSE
never,2966,0.000797209,1.08366825,0.002522285,never,5.89712046,0.496326099,FALSE
triumph,411,0.00011047,2.834482759,1.88E-30,triumph,6.868615096,0.496087802,FALSE
unfolds,41,1.10E-05,8.2,4.41E-08,unfolds,7.994236401,0.496051451,FALSE
painters,134,3.60E-05,4.962962963,2.98E-18,painters,7.425461095,0.496046906,FALSE
